dataset,tree_type,flip_percentage,parameters,fold,accuracy
Australian,CART,20,0.1,3,0.6104651162790697
Australian,CART,20,1,3,0.6104651162790697
Australian,CART,20,10,3,0.6104651162790697
Australian,CART,20,100,3,0.6104651162790697
Australian,CART,20,1000,3,0.6104651162790697
Australian,CART,20,10000,3,0.6104651162790697
Australian,CART,20,1e-05,4,0.8430232558139535
Australian,CART,20,0.0001,4,0.8430232558139535
Australian,CART,20,0.001,4,0.8430232558139535
Australian,CART,20,0.01,4,0.8662790697674418
Australian,CART,20,0.1,4,0.5406976744186046
Australian,CART,20,1,4,0.5406976744186046
Australian,CART,20,10,4,0.5406976744186046
Australian,CART,20,100,4,0.5406976744186046
Australian,CART,20,1000,4,0.5406976744186046
Australian,CART,20,10000,4,0.5406976744186046
Australian,CART,30,1e-05,1,0.8034682080924855
Australian,CART,30,0.0001,1,0.8034682080924855
Australian,CART,30,0.001,1,0.8034682080924855
Australian,CART,30,0.01,1,0.8554913294797688
Australian,CART,30,0.1,1,0.5953757225433526
Australian,CART,30,1,1,0.5953757225433526
Australian,CART,30,10,1,0.5953757225433526
Australian,CART,30,100,1,0.5953757225433526
Australian,CART,30,1000,1,0.5953757225433526
Australian,CART,30,10000,1,0.5953757225433526
Australian,CART,30,1e-05,2,0.8439306358381503
Australian,CART,30,0.0001,2,0.8439306358381503
Australian,CART,30,0.001,2,0.8439306358381503
Australian,CART,30,0.01,2,0.838150289017341
Australian,CART,30,0.1,2,0.45664739884393063
Australian,CART,30,1,2,0.45664739884393063
Australian,CART,30,10,2,0.45664739884393063
Australian,CART,30,100,2,0.45664739884393063
Australian,CART,30,1000,2,0.45664739884393063
Australian,CART,30,10000,2,0.45664739884393063
Australian,CART,30,1e-05,3,0.75
Australian,CART,30,0.0001,3,0.75
Australian,CART,30,0.001,3,0.75
Australian,CART,30,0.01,3,0.75
Australian,CART,30,0.1,3,0.5348837209302325
Australian,CART,30,1,3,0.5348837209302325
Australian,CART,30,10,3,0.5348837209302325
Australian,CART,30,100,3,0.5348837209302325
Australian,CART,30,1000,3,0.5348837209302325
Australian,CART,30,10000,3,0.5348837209302325
Australian,CART,30,1e-05,4,0.7674418604651163
Australian,CART,30,0.0001,4,0.7674418604651163
Australian,CART,30,0.001,4,0.7674418604651163
Australian,CART,30,0.01,4,0.8430232558139535
Australian,CART,30,0.1,4,0.5465116279069767
Australian,CART,30,1,4,0.5465116279069767
Australian,CART,30,10,4,0.5465116279069767
Australian,CART,30,100,4,0.5465116279069767
Australian,CART,30,1000,4,0.5465116279069767
Australian,CART,30,10000,4,0.5465116279069767
Australian,CART,40,1e-05,1,0.7745664739884393
Australian,CART,40,0.0001,1,0.7745664739884393
Australian,CART,40,0.001,1,0.7745664739884393
Australian,CART,40,0.01,1,0.7514450867052023
Australian,CART,40,0.1,1,0.5895953757225434
Australian,CART,40,1,1,0.5895953757225434
Australian,CART,40,10,1,0.5895953757225434
Australian,CART,40,100,1,0.5895953757225434
Australian,CART,40,1000,1,0.5895953757225434
Australian,CART,40,10000,1,0.5895953757225434
Australian,CART,40,1e-05,2,0.838150289017341
Australian,CART,40,0.0001,2,0.838150289017341
Australian,CART,40,0.001,2,0.838150289017341
Australian,CART,40,0.01,2,0.8728323699421965
Australian,CART,40,0.1,2,0.5144508670520231
Australian,CART,40,1,2,0.5144508670520231
Australian,CART,40,10,2,0.5144508670520231
Australian,CART,40,100,2,0.5144508670520231
Australian,CART,40,1000,2,0.5144508670520231
Australian,CART,40,10000,2,0.5144508670520231
Australian,CART,40,1e-05,3,0.5930232558139535
Australian,CART,40,0.0001,3,0.5930232558139535
Australian,CART,40,0.001,3,0.5930232558139535
Australian,CART,40,0.01,3,0.5697674418604651
Australian,CART,40,0.1,3,0.5930232558139535
Australian,CART,40,1,3,0.5930232558139535
Australian,CART,40,10,3,0.5930232558139535
Australian,CART,40,100,3,0.5930232558139535
Australian,CART,40,1000,3,0.5930232558139535
Australian,CART,40,10000,3,0.5930232558139535
Australian,CART,40,1e-05,4,0.5348837209302325
Australian,CART,40,0.0001,4,0.5348837209302325
Australian,CART,40,0.001,4,0.5348837209302325
Australian,CART,40,0.01,4,0.8255813953488372
Australian,CART,40,0.1,4,0.47674418604651164
Australian,CART,40,1,4,0.47674418604651164
Australian,CART,40,10,4,0.47674418604651164
Australian,CART,40,100,4,0.47674418604651164
Australian,CART,40,1000,4,0.47674418604651164
Australian,CART,40,10000,4,0.47674418604651164
BreastCancer,CART,0,1e-05,1,0.9428571428571428
BreastCancer,CART,0,0.0001,1,0.9428571428571428
BreastCancer,CART,0,0.001,1,0.9428571428571428
BreastCancer,CART,0,0.01,1,0.96
BreastCancer,CART,0,0.1,1,0.9314285714285714
BreastCancer,CART,0,1,1,0.64
BreastCancer,CART,0,10,1,0.64
BreastCancer,CART,0,100,1,0.64
BreastCancer,CART,0,1000,1,0.64
BreastCancer,CART,0,10000,1,0.64
BreastCancer,CART,0,1e-05,2,0.9314285714285714
BreastCancer,CART,0,0.0001,2,0.9314285714285714
BreastCancer,CART,0,0.001,2,0.9314285714285714
BreastCancer,CART,0,0.01,2,0.9371428571428572
BreastCancer,CART,0,0.1,2,0.9028571428571428
BreastCancer,CART,0,1,2,0.6342857142857142
BreastCancer,CART,0,10,2,0.6342857142857142
BreastCancer,CART,0,100,2,0.6342857142857142
BreastCancer,CART,0,1000,2,0.6342857142857142
BreastCancer,CART,0,10000,2,0.6342857142857142
BreastCancer,CART,0,1e-05,3,0.9485714285714286
BreastCancer,CART,0,0.0001,3,0.9485714285714286
BreastCancer,CART,0,0.001,3,0.9485714285714286
BreastCancer,CART,0,0.01,3,0.9428571428571428
BreastCancer,CART,0,0.1,3,0.9371428571428572
BreastCancer,CART,0,1,3,0.6685714285714286
BreastCancer,CART,0,10,3,0.6685714285714286
BreastCancer,CART,0,100,3,0.6685714285714286
BreastCancer,CART,0,1000,3,0.6685714285714286
BreastCancer,CART,0,10000,3,0.6685714285714286
BreastCancer,CART,0,1e-05,4,0.9425287356321839
BreastCancer,CART,0,0.0001,4,0.9425287356321839
BreastCancer,CART,0,0.001,4,0.9425287356321839
BreastCancer,CART,0,0.01,4,0.9482758620689655
BreastCancer,CART,0,0.1,4,0.896551724137931
BreastCancer,CART,0,1,4,0.6781609195402298
BreastCancer,CART,0,10,4,0.6781609195402298
BreastCancer,CART,0,100,4,0.6781609195402298
BreastCancer,CART,0,1000,4,0.6781609195402298
BreastCancer,CART,0,10000,4,0.6781609195402298
BreastCancer,CART,20,1e-05,1,0.9428571428571428
BreastCancer,CART,20,0.0001,1,0.9428571428571428
BreastCancer,CART,20,0.001,1,0.9428571428571428
BreastCancer,CART,20,0.01,1,0.9371428571428572
BreastCancer,CART,20,0.1,1,0.9314285714285714
BreastCancer,CART,20,1,1,0.68
BreastCancer,CART,20,10,1,0.68
BreastCancer,CART,20,100,1,0.68
BreastCancer,CART,20,1000,1,0.68
BreastCancer,CART,20,10000,1,0.68
BreastCancer,CART,20,1e-05,2,0.9257142857142857
BreastCancer,CART,20,0.0001,2,0.9257142857142857
BreastCancer,CART,20,0.001,2,0.9257142857142857
BreastCancer,CART,20,0.01,2,0.9257142857142857
BreastCancer,CART,20,0.1,2,0.9085714285714286
BreastCancer,CART,20,1,2,0.6685714285714286
BreastCancer,CART,20,10,2,0.6685714285714286
BreastCancer,CART,20,100,2,0.6685714285714286
BreastCancer,CART,20,1000,2,0.6685714285714286
BreastCancer,CART,20,10000,2,0.6685714285714286
BreastCancer,CART,20,1e-05,3,0.9142857142857143
BreastCancer,CART,20,0.0001,3,0.9142857142857143
BreastCancer,CART,20,0.001,3,0.9142857142857143
BreastCancer,CART,20,0.01,3,0.92
BreastCancer,CART,20,0.1,3,0.8914285714285715
BreastCancer,CART,20,1,3,0.6742857142857143
BreastCancer,CART,20,10,3,0.6742857142857143
BreastCancer,CART,20,100,3,0.6742857142857143
BreastCancer,CART,20,1000,3,0.6742857142857143
BreastCancer,CART,20,10000,3,0.6742857142857143
BreastCancer,CART,20,1e-05,4,0.896551724137931
BreastCancer,CART,20,0.0001,4,0.896551724137931
BreastCancer,CART,20,0.001,4,0.896551724137931
BreastCancer,CART,20,0.01,4,0.9367816091954023
BreastCancer,CART,20,0.1,4,0.896551724137931
BreastCancer,CART,20,1,4,0.5977011494252874
BreastCancer,CART,20,10,4,0.5977011494252874
BreastCancer,CART,20,100,4,0.5977011494252874
BreastCancer,CART,20,1000,4,0.5977011494252874
BreastCancer,CART,20,10000,4,0.5977011494252874
BreastCancer,CART,30,1e-05,1,0.9485714285714286
BreastCancer,CART,30,0.0001,1,0.9485714285714286
BreastCancer,CART,30,0.001,1,0.9485714285714286
BreastCancer,CART,30,0.01,1,0.9485714285714286
BreastCancer,CART,30,0.1,1,0.92
BreastCancer,CART,30,1,1,0.6571428571428571
BreastCancer,CART,30,10,1,0.6571428571428571
BreastCancer,CART,30,100,1,0.6571428571428571
BreastCancer,CART,30,1000,1,0.6571428571428571
BreastCancer,CART,30,10000,1,0.6571428571428571
BreastCancer,CART,30,1e-05,2,0.8971428571428571
BreastCancer,CART,30,0.0001,2,0.8971428571428571
BreastCancer,CART,30,0.001,2,0.8971428571428571
BreastCancer,CART,30,0.01,2,0.9371428571428572
BreastCancer,CART,30,0.1,2,0.92
BreastCancer,CART,30,1,2,0.6571428571428571
BreastCancer,CART,30,10,2,0.6571428571428571
BreastCancer,CART,30,100,2,0.6571428571428571
BreastCancer,CART,30,1000,2,0.6571428571428571
BreastCancer,CART,30,10000,2,0.6571428571428571
BreastCancer,CART,30,1e-05,3,0.9142857142857143
BreastCancer,CART,30,0.0001,3,0.9142857142857143
BreastCancer,CART,30,0.001,3,0.9142857142857143
BreastCancer,CART,30,0.01,3,0.9142857142857143
BreastCancer,CART,30,0.1,3,0.8971428571428571
BreastCancer,CART,30,1,3,0.6514285714285715
BreastCancer,CART,30,10,3,0.6514285714285715
BreastCancer,CART,30,100,3,0.6514285714285715
BreastCancer,CART,30,1000,3,0.6514285714285715
BreastCancer,CART,30,10000,3,0.6514285714285715
BreastCancer,CART,30,1e-05,4,0.8850574712643678
BreastCancer,CART,30,0.0001,4,0.8850574712643678
BreastCancer,CART,30,0.001,4,0.8850574712643678
BreastCancer,CART,30,0.01,4,0.9482758620689655
BreastCancer,CART,30,0.1,4,0.9425287356321839
BreastCancer,CART,30,1,4,0.6551724137931034
BreastCancer,CART,30,10,4,0.6551724137931034
BreastCancer,CART,30,100,4,0.6551724137931034
BreastCancer,CART,30,1000,4,0.6551724137931034
BreastCancer,CART,30,10000,4,0.6551724137931034
BreastCancer,CART,40,1e-05,1,0.9371428571428572
BreastCancer,CART,40,0.0001,1,0.9371428571428572
BreastCancer,CART,40,0.001,1,0.9371428571428572
BreastCancer,CART,40,0.01,1,0.9428571428571428
BreastCancer,CART,40,0.1,1,0.92
BreastCancer,CART,40,1,1,0.6685714285714286
BreastCancer,CART,40,10,1,0.6685714285714286
BreastCancer,CART,40,100,1,0.6685714285714286
BreastCancer,CART,40,1000,1,0.6685714285714286
BreastCancer,CART,40,10000,1,0.6685714285714286
BreastCancer,CART,40,1e-05,2,0.8971428571428571
BreastCancer,CART,40,0.0001,2,0.8971428571428571
BreastCancer,CART,40,0.001,2,0.8971428571428571
BreastCancer,CART,40,0.01,2,0.8971428571428571
BreastCancer,CART,40,0.1,2,0.8971428571428571
BreastCancer,CART,40,1,2,0.6685714285714286
BreastCancer,CART,40,10,2,0.6685714285714286
BreastCancer,CART,40,100,2,0.6685714285714286
BreastCancer,CART,40,1000,2,0.6685714285714286
BreastCancer,CART,40,10000,2,0.6685714285714286
BreastCancer,CART,40,1e-05,3,0.8971428571428571
BreastCancer,CART,40,0.0001,3,0.8971428571428571
BreastCancer,CART,40,0.001,3,0.8971428571428571
BreastCancer,CART,40,0.01,3,0.8685714285714285
BreastCancer,CART,40,0.1,3,0.8742857142857143
BreastCancer,CART,40,1,3,0.6457142857142857
BreastCancer,CART,40,10,3,0.6457142857142857
BreastCancer,CART,40,100,3,0.6457142857142857
BreastCancer,CART,40,1000,3,0.6457142857142857
BreastCancer,CART,40,10000,3,0.6457142857142857
BreastCancer,CART,40,1e-05,4,0.7701149425287356
BreastCancer,CART,40,0.0001,4,0.7701149425287356
BreastCancer,CART,40,0.001,4,0.7701149425287356
BreastCancer,CART,40,0.01,4,0.9425287356321839
BreastCancer,CART,40,0.1,4,0.9367816091954023
BreastCancer,CART,40,1,4,0.6379310344827587
BreastCancer,CART,40,10,4,0.6379310344827587
BreastCancer,CART,40,100,4,0.6379310344827587
BreastCancer,CART,40,1000,4,0.6379310344827587
BreastCancer,CART,40,10000,4,0.6379310344827587
Heart,CART,0,1e-05,1,0.7352941176470589
Heart,CART,0,0.0001,1,0.7352941176470589
Heart,CART,0,0.001,1,0.7352941176470589
Heart,CART,0,0.01,1,0.7352941176470589
Heart,CART,0,0.1,1,0.7647058823529411
Heart,CART,0,1,1,0.5441176470588235
Heart,CART,0,10,1,0.5441176470588235
Heart,CART,0,100,1,0.5441176470588235
Heart,CART,0,1000,1,0.5441176470588235
Heart,CART,0,10000,1,0.5441176470588235
Heart,CART,0,1e-05,2,0.6470588235294118
Heart,CART,0,0.0001,2,0.6470588235294118
Heart,CART,0,0.001,2,0.6470588235294118
Heart,CART,0,0.01,2,0.6470588235294118
Heart,CART,0,0.1,2,0.7058823529411765
Heart,CART,0,1,2,0.5147058823529411
Heart,CART,0,10,2,0.5147058823529411
Heart,CART,0,100,2,0.5147058823529411
Heart,CART,0,1000,2,0.5147058823529411
Heart,CART,0,10000,2,0.5147058823529411
Heart,CART,0,1e-05,3,0.7910447761194029
Heart,CART,0,0.0001,3,0.7910447761194029
Heart,CART,0,0.001,3,0.7910447761194029
Heart,CART,0,0.01,3,0.7910447761194029
Heart,CART,0,0.1,3,0.7014925373134329
Heart,CART,0,1,3,0.5373134328358209
Heart,CART,0,10,3,0.5373134328358209
Heart,CART,0,100,3,0.5373134328358209
Heart,CART,0,1000,3,0.5373134328358209
Heart,CART,0,10000,3,0.5373134328358209
Heart,CART,0,1e-05,4,0.8955223880597015
Heart,CART,0,0.0001,4,0.8955223880597015
Heart,CART,0,0.001,4,0.8955223880597015
Heart,CART,0,0.01,4,0.8955223880597015
Heart,CART,0,0.1,4,0.6268656716417911
Heart,CART,0,1,4,0.6268656716417911
Heart,CART,0,10,4,0.6268656716417911
Heart,CART,0,100,4,0.6268656716417911
Heart,CART,0,1000,4,0.6268656716417911
Heart,CART,0,10000,4,0.6268656716417911
Heart,CART,20,1e-05,1,0.7352941176470589
Heart,CART,20,0.0001,1,0.7352941176470589
Heart,CART,20,0.001,1,0.7352941176470589
Heart,CART,20,0.01,1,0.7352941176470589
Heart,CART,20,0.1,1,0.7794117647058824
Heart,CART,20,1,1,0.5294117647058824
Heart,CART,20,10,1,0.5294117647058824
Heart,CART,20,100,1,0.5294117647058824
Heart,CART,20,1000,1,0.5294117647058824
Heart,CART,20,10000,1,0.5294117647058824
Heart,CART,20,1e-05,2,0.6764705882352942
Heart,CART,20,0.0001,2,0.6764705882352942
Heart,CART,20,0.001,2,0.6764705882352942
Heart,CART,20,0.01,2,0.6911764705882353
Heart,CART,20,0.1,2,0.6911764705882353
Heart,CART,20,1,2,0.6323529411764706
Heart,CART,20,10,2,0.6323529411764706
Heart,CART,20,100,2,0.6323529411764706
Heart,CART,20,1000,2,0.6323529411764706
Heart,CART,20,10000,2,0.6323529411764706
Heart,CART,20,1e-05,3,0.6716417910447762
Heart,CART,20,0.0001,3,0.6716417910447762
Heart,CART,20,0.001,3,0.6716417910447762
Heart,CART,20,0.01,3,0.6716417910447762
Heart,CART,20,0.1,3,0.5970149253731343
Heart,CART,20,1,3,0.5970149253731343
Heart,CART,20,10,3,0.5970149253731343
Heart,CART,20,100,3,0.5970149253731343
Heart,CART,20,1000,3,0.5970149253731343
Heart,CART,20,10000,3,0.5970149253731343
Heart,CART,20,1e-05,4,0.7761194029850746
Heart,CART,20,0.0001,4,0.7761194029850746
Heart,CART,20,0.001,4,0.7761194029850746
Heart,CART,20,0.01,4,0.8059701492537313
Heart,CART,20,0.1,4,0.4626865671641791
Heart,CART,20,1,4,0.4626865671641791
Heart,CART,20,10,4,0.4626865671641791
Heart,CART,20,100,4,0.4626865671641791
Heart,CART,20,1000,4,0.4626865671641791
Heart,CART,20,10000,4,0.4626865671641791
Heart,CART,30,1e-05,1,0.6617647058823529
Heart,CART,30,0.0001,1,0.6617647058823529
Heart,CART,30,0.001,1,0.6617647058823529
Heart,CART,30,0.01,1,0.6617647058823529
Heart,CART,30,0.1,1,0.5588235294117647
Heart,CART,30,1,1,0.5588235294117647
Heart,CART,30,10,1,0.5588235294117647
Heart,CART,30,100,1,0.5588235294117647
Heart,CART,30,1000,1,0.5588235294117647
Heart,CART,30,10000,1,0.5588235294117647
Heart,CART,30,1e-05,2,0.6617647058823529
Heart,CART,30,0.0001,2,0.6617647058823529
Heart,CART,30,0.001,2,0.6617647058823529
Heart,CART,30,0.01,2,0.6617647058823529
Heart,CART,30,0.1,2,0.47058823529411764
Heart,CART,30,1,2,0.47058823529411764
Heart,CART,30,10,2,0.47058823529411764
Heart,CART,30,100,2,0.47058823529411764
Heart,CART,30,1000,2,0.47058823529411764
Heart,CART,30,10000,2,0.47058823529411764
Heart,CART,30,1e-05,3,0.7164179104477612
Heart,CART,30,0.0001,3,0.7164179104477612
Heart,CART,30,0.001,3,0.7164179104477612
Heart,CART,30,0.01,3,0.7164179104477612
Heart,CART,30,0.1,3,0.5671641791044776
Heart,CART,30,1,3,0.5671641791044776
Heart,CART,30,10,3,0.5671641791044776
Heart,CART,30,100,3,0.5671641791044776
Heart,CART,30,1000,3,0.5671641791044776
Heart,CART,30,10000,3,0.5671641791044776
Heart,CART,30,1e-05,4,0.6417910447761194
Heart,CART,30,0.0001,4,0.6417910447761194
Heart,CART,30,0.001,4,0.6417910447761194
Heart,CART,30,0.01,4,0.6716417910447762
Heart,CART,30,0.1,4,0.6268656716417911
Heart,CART,30,1,4,0.6268656716417911
Heart,CART,30,10,4,0.6268656716417911
Heart,CART,30,100,4,0.6268656716417911
Heart,CART,30,1000,4,0.6268656716417911
Heart,CART,30,10000,4,0.6268656716417911
Heart,CART,40,1e-05,1,0.5147058823529411
Heart,CART,40,0.0001,1,0.5147058823529411
Heart,CART,40,0.001,1,0.5147058823529411
Heart,CART,40,0.01,1,0.5147058823529411
Heart,CART,40,0.1,1,0.6029411764705882
Heart,CART,40,1,1,0.6029411764705882
Heart,CART,40,10,1,0.6029411764705882
Heart,CART,40,100,1,0.6029411764705882
Heart,CART,40,1000,1,0.6029411764705882
Heart,CART,40,10000,1,0.6029411764705882
Heart,CART,40,1e-05,2,0.5441176470588235
Heart,CART,40,0.0001,2,0.5441176470588235
Heart,CART,40,0.001,2,0.5441176470588235
Heart,CART,40,0.01,2,0.5441176470588235
Heart,CART,40,0.1,2,0.5294117647058824
Heart,CART,40,1,2,0.5294117647058824
Heart,CART,40,10,2,0.5294117647058824
Heart,CART,40,100,2,0.5294117647058824
Heart,CART,40,1000,2,0.5294117647058824
Heart,CART,40,10000,2,0.5294117647058824
Heart,CART,40,1e-05,3,0.5373134328358209
Heart,CART,40,0.0001,3,0.5373134328358209
Heart,CART,40,0.001,3,0.5373134328358209
Heart,CART,40,0.01,3,0.5373134328358209
Heart,CART,40,0.1,3,0.5671641791044776
Heart,CART,40,1,3,0.5671641791044776
Heart,CART,40,10,3,0.5671641791044776
Heart,CART,40,100,3,0.5671641791044776
Heart,CART,40,1000,3,0.5671641791044776
Heart,CART,40,10000,3,0.5671641791044776
Heart,CART,40,1e-05,4,0.5970149253731343
Heart,CART,40,0.0001,4,0.5970149253731343
Heart,CART,40,0.001,4,0.5970149253731343
Heart,CART,40,0.01,4,0.5970149253731343
Heart,CART,40,0.1,4,0.5223880597014925
Heart,CART,40,1,4,0.5223880597014925
Heart,CART,40,10,4,0.5223880597014925
Heart,CART,40,100,4,0.5223880597014925
Heart,CART,40,1000,4,0.5223880597014925
Heart,CART,40,10000,4,0.5223880597014925
Ionosphere,CART,0,1e-05,1,0.8636363636363636
Ionosphere,CART,0,0.0001,1,0.8636363636363636
Ionosphere,CART,0,0.001,1,0.8636363636363636
Ionosphere,CART,0,0.01,1,0.8636363636363636
Ionosphere,CART,0,0.1,1,0.875
Ionosphere,CART,0,1,1,0.6136363636363636
Ionosphere,CART,0,10,1,0.6136363636363636
Ionosphere,CART,0,100,1,0.6136363636363636
Ionosphere,CART,0,1000,1,0.6136363636363636
Ionosphere,CART,0,10000,1,0.6136363636363636
Ionosphere,CART,0,1e-05,2,0.9886363636363636
Ionosphere,CART,0,0.0001,2,0.9886363636363636
Ionosphere,CART,0,0.001,2,0.9886363636363636
Ionosphere,CART,0,0.01,2,0.9886363636363636
Ionosphere,CART,0,0.1,2,0.8068181818181818
Ionosphere,CART,0,1,2,0.6363636363636364
Ionosphere,CART,0,10,2,0.6363636363636364
Ionosphere,CART,0,100,2,0.6363636363636364
Ionosphere,CART,0,1000,2,0.6363636363636364
Ionosphere,CART,0,10000,2,0.6363636363636364
Ionosphere,CART,0,1e-05,3,0.8636363636363636
Ionosphere,CART,0,0.0001,3,0.8636363636363636
Ionosphere,CART,0,0.001,3,0.8636363636363636
Ionosphere,CART,0,0.01,3,0.8522727272727273
Ionosphere,CART,0,0.1,3,0.8636363636363636
Ionosphere,CART,0,1,3,0.5909090909090909
Ionosphere,CART,0,10,3,0.5909090909090909
Ionosphere,CART,0,100,3,0.5909090909090909
Ionosphere,CART,0,1000,3,0.5909090909090909
Ionosphere,CART,0,10000,3,0.5909090909090909
Ionosphere,CART,0,1e-05,4,0.8620689655172413
Ionosphere,CART,0,0.0001,4,0.8620689655172413
Ionosphere,CART,0,0.001,4,0.8620689655172413
Ionosphere,CART,0,0.01,4,0.8735632183908046
Ionosphere,CART,0,0.1,4,0.8850574712643678
Ionosphere,CART,0,1,4,0.7241379310344828
Ionosphere,CART,0,10,4,0.7241379310344828
Ionosphere,CART,0,100,4,0.7241379310344828
Ionosphere,CART,0,1000,4,0.7241379310344828
Ionosphere,CART,0,10000,4,0.7241379310344828
Ionosphere,CART,20,1e-05,1,0.8636363636363636
Ionosphere,CART,20,0.0001,1,0.8636363636363636
Ionosphere,CART,20,0.001,1,0.8636363636363636
Ionosphere,CART,20,0.01,1,0.8977272727272727
Ionosphere,CART,20,0.1,1,0.8409090909090909
Ionosphere,CART,20,1,1,0.625
Ionosphere,CART,20,10,1,0.625
Ionosphere,CART,20,100,1,0.625
Ionosphere,CART,20,1000,1,0.625
Ionosphere,CART,20,10000,1,0.625
Ionosphere,CART,20,1e-05,2,0.8181818181818182
Ionosphere,CART,20,0.0001,2,0.8181818181818182
Ionosphere,CART,20,0.001,2,0.8181818181818182
Ionosphere,CART,20,0.01,2,0.8181818181818182
Ionosphere,CART,20,0.1,2,0.7840909090909091
Ionosphere,CART,20,1,2,0.6477272727272727
Ionosphere,CART,20,10,2,0.6477272727272727
Ionosphere,CART,20,100,2,0.6477272727272727
Ionosphere,CART,20,1000,2,0.6477272727272727
Ionosphere,CART,20,10000,2,0.6477272727272727
Ionosphere,CART,20,1e-05,3,0.8863636363636364
Ionosphere,CART,20,0.0001,3,0.8863636363636364
Ionosphere,CART,20,0.001,3,0.8863636363636364
Ionosphere,CART,20,0.01,3,0.8863636363636364
Ionosphere,CART,20,0.1,3,0.8863636363636364
Ionosphere,CART,20,1,3,0.6704545454545454
Ionosphere,CART,20,10,3,0.6704545454545454
Ionosphere,CART,20,100,3,0.6704545454545454
Ionosphere,CART,20,1000,3,0.6704545454545454
Ionosphere,CART,20,10000,3,0.6704545454545454
Ionosphere,CART,20,1e-05,4,0.8620689655172413
Ionosphere,CART,20,0.0001,4,0.8620689655172413
Ionosphere,CART,20,0.001,4,0.8620689655172413
Ionosphere,CART,20,0.01,4,0.896551724137931
Ionosphere,CART,20,0.1,4,0.7471264367816092
Ionosphere,CART,20,1,4,0.6206896551724138
Ionosphere,CART,20,10,4,0.6206896551724138
Ionosphere,CART,20,100,4,0.6206896551724138
Ionosphere,CART,20,1000,4,0.6206896551724138
Ionosphere,CART,20,10000,4,0.6206896551724138
Ionosphere,CART,30,1e-05,1,0.8977272727272727
Ionosphere,CART,30,0.0001,1,0.8977272727272727
Ionosphere,CART,30,0.001,1,0.8977272727272727
Ionosphere,CART,30,0.01,1,0.8977272727272727
Ionosphere,CART,30,0.1,1,0.9090909090909091
Ionosphere,CART,30,1,1,0.7045454545454546
Ionosphere,CART,30,10,1,0.7045454545454546
Ionosphere,CART,30,100,1,0.7045454545454546
Ionosphere,CART,30,1000,1,0.7045454545454546
Ionosphere,CART,30,10000,1,0.7045454545454546
Ionosphere,CART,30,1e-05,2,0.7045454545454546
Ionosphere,CART,30,0.0001,2,0.7045454545454546
Ionosphere,CART,30,0.001,2,0.7045454545454546
Ionosphere,CART,30,0.01,2,0.7045454545454546
Ionosphere,CART,30,0.1,2,0.75
Ionosphere,CART,30,1,2,0.5681818181818182
Ionosphere,CART,30,10,2,0.5681818181818182
Ionosphere,CART,30,100,2,0.5681818181818182
Ionosphere,CART,30,1000,2,0.5681818181818182
Ionosphere,CART,30,10000,2,0.5681818181818182
Ionosphere,CART,30,1e-05,3,0.8522727272727273
Ionosphere,CART,30,0.0001,3,0.8522727272727273
Ionosphere,CART,30,0.001,3,0.8522727272727273
Ionosphere,CART,30,0.01,3,0.8522727272727273
Ionosphere,CART,30,0.1,3,0.7954545454545454
Ionosphere,CART,30,1,3,0.6477272727272727
Ionosphere,CART,30,10,3,0.6477272727272727
Ionosphere,CART,30,100,3,0.6477272727272727
Ionosphere,CART,30,1000,3,0.6477272727272727
Ionosphere,CART,30,10000,3,0.6477272727272727
Ionosphere,CART,30,1e-05,4,0.8620689655172413
Ionosphere,CART,30,0.0001,4,0.8620689655172413
Ionosphere,CART,30,0.001,4,0.8620689655172413
Ionosphere,CART,30,0.01,4,0.8620689655172413
Ionosphere,CART,30,0.1,4,0.8390804597701149
Ionosphere,CART,30,1,4,0.6436781609195402
Ionosphere,CART,30,10,4,0.6436781609195402
Ionosphere,CART,30,100,4,0.6436781609195402
Ionosphere,CART,30,1000,4,0.6436781609195402
Ionosphere,CART,30,10000,4,0.6436781609195402
Ionosphere,CART,40,1e-05,1,0.7272727272727273
Ionosphere,CART,40,0.0001,1,0.7272727272727273
Ionosphere,CART,40,0.001,1,0.7272727272727273
Ionosphere,CART,40,0.01,1,0.7159090909090909
Ionosphere,CART,40,0.1,1,0.6704545454545454
Ionosphere,CART,40,1,1,0.6704545454545454
Ionosphere,CART,40,10,1,0.6704545454545454
Ionosphere,CART,40,100,1,0.6704545454545454
Ionosphere,CART,40,1000,1,0.6704545454545454
Ionosphere,CART,40,10000,1,0.6704545454545454
Ionosphere,CART,40,1e-05,2,0.8181818181818182
Ionosphere,CART,40,0.0001,2,0.8181818181818182
Ionosphere,CART,40,0.001,2,0.8181818181818182
Ionosphere,CART,40,0.01,2,0.8181818181818182
Ionosphere,CART,40,0.1,2,0.8295454545454546
Ionosphere,CART,40,1,2,0.6477272727272727
Ionosphere,CART,40,10,2,0.6477272727272727
Ionosphere,CART,40,100,2,0.6477272727272727
Ionosphere,CART,40,1000,2,0.6477272727272727
Ionosphere,CART,40,10000,2,0.6477272727272727
Ionosphere,CART,40,1e-05,3,0.8068181818181818
Ionosphere,CART,40,0.0001,3,0.8068181818181818
Ionosphere,CART,40,0.001,3,0.8068181818181818
Ionosphere,CART,40,0.01,3,0.7954545454545454
Ionosphere,CART,40,0.1,3,0.8295454545454546
Ionosphere,CART,40,1,3,0.6818181818181818
Ionosphere,CART,40,10,3,0.6818181818181818
